0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,classes
161.8771112186,-1549.0811510498,-524.3615875521,529.3920276188,-586.1841909353,-98.2754825453,-149.4867125388,303.5849396088,1235.6396182384,-234.1844154914,-55.6703463256,276.4998844115,-97.5918765884,-162.532149902,-374.7540999921,661.62526388,-93.2733135853,108.5799862433,-348.9979557035,-306.9301432433,24.2757900742,-134.0752063355,367.1629789469,3.8970017492,-43.0190062293,-175.0407650106,36.2125787074,60.3074185756,124.0120385512,49.581560865,83.5857151865,-76.750055304,-84.2255637465,-63.9769799387,-305.4480398547,18
-2316.54887925,236.1387856413,1068.8887335762,232.2676705,1066.676922461,337.1600144932,394.9342801452,-44.6833745,-125.1002549808,-17.6187178457,-425.1856144214,-492.4626347627,291.1551583956,-284.7867676014,122.3447432994,237.5857121635,225.0617232261,-132.6045319082,-206.1338407294,82.6301716672,90.4296957918,-97.0969790805,-257.5982953734,146.6486702293,-361.6564085488,-198.7979759422,-380.1357136522,122.2941168049,307.2653413811,62.2416666101,-140.5820333323,-15.6126068945,-208.8706805392,84.7040125633,-4.2814853771,60
1719.8555848338,100.3201486374,-418.2966676507,130.0378913036,354.4529687577,-810.0724134745,418.0444351224,202.3763557324,-193.029415678,-555.8425173217,-15.6738787569,221.7467661166,264.1631828431,20.0310365459,-346.009648778,-75.6469040381,996.38389146,396.9003489253,4.6142503759,-616.4287561914,-664.9242921191,-279.6666284142,-500.5722481468,-169.2952936129,-153.7215203248,-474.5553342321,342.5384044422,-147.0839528731,-383.5851540346,-130.6409656252,320.8809600102,82.4866032502,-461.7463553637,-353.2090915602,303.7939514506,78
-900.6394633955,295.0025605714,1108.1054748781,2.285719163,709.7722022328,-1905.3514857077,-768.2455043988,-264.0102243343,547.5171087542,643.2440322711,528.8771817369,194.4316166747,-129.1121844305,325.0753778255,95.1370422785,335.1270223138,-439.9895797339,379.4112845022,214.5927626314,265.2708353529,23.6309033479,-57.9677805966,-138.8702933071,-269.086159521,194.5224405857,290.7720755972,-227.8369860178,152.0784165856,-55.3841105007,-146.7096049747,415.559939691,221.0915896015,4.3611598016,2.7823572234,90.1010928059,92
-793.4685335541,270.1851908899,375.6045307175,-111.9112068809,-1062.1838860038,-532.3341102624,138.2615504264,275.1387000641,146.6683467967,406.2132322248,303.4355973328,-326.0101234004,159.2664597955,63.8180249035,-315.2021321745,181.5762256101,116.9323154536,-26.8642698293,-280.6196413284,-89.447603443,283.7437793471,-46.0369541212,-110.6798117544,-102.9556462569,95.9026186776,-301.0412566698,339.8135871451,10.2494920477,13.2625797542,-7.5464314964,27.6507306615,-209.7795411065,226.7183759466,-207.1769868925,39.244350495,51
-325.3986557466,-269.429551538,-296.1996540113,-464.722923241,-927.4489298062,-607.0457972699,348.8177536897,-328.5682495691,455.462870112,84.9920896061,-1.1101257382,0.6751087551,272.326656793,15.3722151648,-238.0470588329,301.2192590323,-314.4165443824,103.7854071942,269.7096192563,-122.5282997291,175.7276914878,-3.4292141825,42.4070087247,-77.3636904234,-91.0314083755,-14.8871892009,334.6813724516,203.5046715633,-294.5894813779,-54.6367011593,36.9430278508,185.2160215403,145.6489282546,139.8510549958,-147.5932725213,45
1471.8312404402,-649.4145446772,-747.3614245802,-593.9651761116,778.2471526459,-650.7375733676,321.3314789741,270.0455921202,49.5956611319,-372.1586507764,-215.0548503406,109.7510021383,367.4084248236,-287.1460808014,-98.4287821411,-604.0613329462,1025.7723436797,467.6694495924,267.308175046,-96.2771384881,124.3653358172,64.8553689961,78.3534155533,63.9539166827,377.5845269929,-117.7177759276,300.7808081347,177.4728004727,478.8744444668,-118.2490782126,-123.8251766181,-582.9612540609,238.5207944678,404.4066364278,644.997309689,78
-791.1931936435,1774.1941254848,-917.2963429697,14.8118535457,248.8483215746,1195.1285780386,-194.6673407593,-456.2704287861,526.03782718,-714.9637792197,512.885893518,-385.3683757979,431.5362066226,-349.1282346605,263.9860895323,383.1524782296,147.4786383662,-511.5770519233,357.4925837069,-218.9572850723,41.8849121936,-4.398215728,-161.4251662269,22.0891631731,275.5482806116,-182.0707237571,-328.2325622398,151.6699865742,-36.9142305807,278.7431989868,-71.4093258711,-126.8923676338,55.6895896385,-163.3398561769,-245.8990364741,41
-1902.9251270883,74.2314777175,568.1564132855,-674.4902206408,381.2102986114,354.8314969339,633.8031600306,-178.9466294562,-380.7182138701,124.2257101053,-124.8750735742,-575.7277883666,-276.9362273627,-91.9766564498,-393.4622729974,-70.4182223559,251.5410044131,-226.8562823173,-470.767411444,-34.6466530133,-7.4431210915,230.1539928929,120.1863535811,72.9614089915,24.4233612954,-234.8476983632,134.5339632236,-238.5180098945,13.9803581121,46.2718736505,-53.9078376509,-71.1093435979,101.189990056,-58.6312595254,102.9422995574,51
-348.0962594457,919.5892631456,-864.1811803417,-416.9731415747,-692.3985146045,-190.0399159175,222.6306822835,-380.8312489937,-157.6029078959,-30.1825707537,779.9887121301,229.1739899755,-256.0442560254,-334.3251879472,343.9628529072,-491.6544993734,18.8172973204,-86.407550608,57.088878279,102.5754467502,258.3386681194,-217.3405707966,134.9971856244,-252.7940112952,131.3738541875,-45.0601824657,-216.4964045155,2.6849200213,-218.0899583884,163.3663771135,-122.7965310494,150.5470520576,-4.2904788871,-63.4953671995,171.3273587584,30
-1342.1601472839,-456.308157116,-635.336368772,54.4961752172,-191.8122661558,386.9625484099,765.5371453675,-440.5683676585,142.4166728929,398.6213965335,-238.2528361229,-297.3424568208,250.0561461554,179.9700001508,81.1450912563,90.1514564892,-116.0142444106,-146.9690298033,-231.4690943252,234.3297831911,-166.9393493118,33.661381659,23.4988377001,48.776858474,-107.952988914,331.8330791604,212.150192181,212.3620148469,-32.7560882968,-358.0808524205,212.5275496685,202.3745727523,50.2353478238,118.3714372328,5.7607940308,14
3275.2612339324,1054.4983941475,2504.6694887251,-711.5139742553,266.2696663065,1058.4188365781,338.6872596071,-181.5269594047,-202.3416079514,461.5641824517,102.746810869,601.4502653926,-356.4805106705,150.121161066,933.6919710595,-449.0247485595,125.0198694803,225.9583039118,401.0839333638,-734.6599180033,96.4956731587,9.5935367655,578.2416095412,878.570132521,-628.8033419775,-153.0693140938,-301.7605948905,82.5304552922,-209.3242493842,-129.4439132153,152.950388498,67.8681865636,-205.6069050529,-137.7459098143,225.2021289201,35
-340.3306791487,404.671471459,149.5407174855,21.8138271479,-869.3975790477,-1047.4766244908,-38.0316900122,90.7625102888,144.641528184,383.3947507372,70.1952642736,-153.4293244976,-277.7734853034,340.2682857619,115.3317723058,111.1230104732,230.4439523133,-138.041567858,-187.5342667297,333.9016755156,105.50724493,-303.5540697936,-151.8139529364,-33.9351184635,-100.3766152672,-210.7911777547,419.3367554592,218.0954048728,218.4407984202,129.9235284403,-313.8588940128,-125.2819341663,311.2815208175,36.7404657715,-86.7742981488,46
-2541.1813779846,412.2077770563,1635.4618495136,241.8625030927,2474.9588681817,211.4304208535,-653.1560184396,-355.2644523494,-303.783839011,179.2578057039,-156.2140231822,361.8172089609,-146.3025414581,508.1872747321,-48.6604354687,-289.3478000932,-179.0198559692,29.8187777508,293.3728043648,232.3100617557,-224.2455051013,-310.0600554398,226.7137365359,73.365079357,311.1855838128,-63.6946058457,342.4457425804,317.0880541373,47.3240718349,-393.8496709255,160.1008690788,-37.8039448333,-36.1769565951,88.5516141822,107.1657944557,21
985.2151904547,8.0981601021,2565.6382998196,29.6466984472,-507.763023286,-574.097597387,-407.552487775,473.6837261692,-176.425484949,-922.2174665915,-134.7901044849,-190.2042692688,-163.1208112308,-635.4931573445,768.9881732133,-467.9974678656,-57.9241434553,-656.974402228,-0.4918413054,-132.3950436627,-280.1827236109,4.4683592289,57.7692315013,226.0487823678,-160.3418023919,314.9228956704,15.5261421949,-67.8520214199,-1.1445307805,-207.8107744716,92.0355412228,-13.9333488705,206.6953675,-71.4844924045,210.5971641746,8
1550.3863334422,478.6226010726,2973.6762103524,168.4771772674,-59.8107601477,179.1966084978,63.8380906257,-24.3549838217,-8.9698840133,178.0022440236,-42.5409732169,857.2757164002,223.8123436194,137.0139362985,-729.4289914411,171.0302850046,-419.1854900013,-280.0765909779,-221.1598923427,50.4403123518,324.8126941772,451.7703155947,-55.4483602813,99.4861538234,-114.9547535906,-234.1534837914,204.9764455882,-24.8907348963,-396.7356825478,18.7167150651,-102.6740270221,159.0716311608,-537.0654115639,-381.283233828,-7.604667904,6
-1025.9874507151,609.0822590249,801.9962221539,-125.7209072952,492.7489285755,-1738.1329524327,-370.2039699125,-53.4266008855,608.8734176335,724.193628753,649.3171929206,75.5471184597,-300.8789404283,232.9129295167,158.2843655142,553.8523112667,-467.463722904,99.3697641699,210.829754383,201.8018527198,-179.247485839,-32.5742267385,-134.6591878717,-88.7001548687,83.1274495546,198.3437313592,-166.6413812553,4.2867819834,202.9170343432,-187.7254589058,429.1011385477,-22.3864101058,10.0642259819,-178.3966251057,121.8611598321,92
-76.2736050119,2504.9050101796,-434.1776288376,437.6392361551,-42.2992318316,-395.066229859,25.6436235951,72.0016710692,-560.0000573435,-133.175746339,-125.0547508957,426.656490282,-264.5907263824,-282.4473887556,-281.2048284827,92.9526016602,1.6539874154,-105.4093435594,-266.0801465351,70.4458966416,109.2779417108,-368.1762230001,254.3740900425,20.5359624209,-227.323065656,-61.2795332676,-359.9349561367,-321.2215650483,25.1810421761,67.162315675,-55.3633618448,-168.9245195476,-75.1009502109,44.245261859,-48.8952875299,38
-849.7248174688,-1485.6486853123,-146.7365237229,832.5881638677,-298.3114469421,1050.5770110262,-661.0769139723,1084.1986070901,-68.2826680842,132.0340563067,401.0882275322,278.1102212709,65.1167894386,262.1862335381,-697.9573084974,89.3984742618,45.5029712751,-220.6778685375,-215.3899649709,-281.7291172581,-283.0352951768,-22.8454490599,257.8684486052,-171.7537883766,-301.1809389669,136.7018866095,-49.5973577151,-2.4097914168,188.3596377246,85.9377123242,-91.2875388677,-14.394097625,59.5111579782,-128.3208306096,323.5229617316,40
-117.3945319189,-1915.9918564063,-843.093674385,2200.9625279015,961.1296346404,-297.9199536156,-778.8782287382,-223.7689311013,214.4348044918,252.5560028515,771.8482854066,-766.5415792404,-706.6300398167,-655.7374213133,80.8111729156,-227.8865393644,-200.538752455,-567.0737940772,190.7680980466,-237.0606628772,269.3669498242,-218.8196067081,-245.1678956984,230.1320126779,135.4792214195,351.669011212,17.6741583151,194.7408328928,-216.5512946665,-272.8792699387,1.7068809773,17.4586535214,-107.1200722496,261.1522629772,-58.9773148643,15
62.9955873864,-699.9968644009,-1983.5273058033,-383.1796737039,1994.258258688,-1111.2808022381,695.5312604234,881.4906052278,-208.7316367304,715.3270153014,-218.7960799735,364.9099751478,15.7835060013,-497.782373645,-127.9864298842,4.187623835,574.8417123296,96.1662103445,-39.7594551561,157.9689731026,321.0928594983,412.68069416,-430.5987649339,350.7482859128,154.6271741415,70.6118592854,136.9779671697,-310.9069484569,-11.0014470986,-195.4350823921,-128.970281593,-191.2840521303,-131.3364744918,235.0230931093,7.1016107191,32
1773.9003673126,875.9345632839,1041.5282358344,-106.3645301099,-1082.0255329825,-427.2553859843,-436.6123014309,-245.8366172189,-275.0229329964,-413.8818968634,-536.5729340238,-900.9350705108,-683.1895686887,458.9956346972,-116.0669298875,66.6774048781,370.9328050685,85.2760481618,-33.7727534433,-53.6540456587,-133.7276744064,161.2245279307,-1.034481697,-552.6826324235,-44.0521305366,141.9894278002,-141.5005612043,59.4429716105,186.419972805,-155.9017910262,-37.5879558464,315.0689792606,27.478414199,278.2055219817,-422.4043204671,17
-866.4065647316,2474.9612567145,-862.2300192237,-150.4923354136,887.2523806239,542.8538771498,-418.5499316056,-106.6745331292,878.9868530858,-278.5277997131,250.4224471114,258.5594330754,459.2863703039,-126.5018699951,312.345663902,-115.9875784718,-263.6086778906,-38.8509010714,66.0007946873,25.4869430739,13.3675068093,112.0157428162,-266.8520891729,-145.6342517137,-250.6626443184,62.2333852543,21.4239709833,108.8275682387,74.5760456664,-14.571645872,151.7255702737,-74.7249542187,292.0735577429,-453.1171603466,-31.0598537129,93
3953.430634978,229.0976775442,1335.3502777621,-305.9454583462,398.5693743422,1189.899503843,477.6963905199,652.8900735856,-448.9187622699,1326.9343431518,-104.473022639,34.4322033649,-219.3743793969,-321.6441713582,795.2158065657,973.2071433983,157.7370334046,-274.6005803511,449.2819638274,-332.9934890454,576.3134521036,481.5566576756,77.5700211992,-441.4756918994,-32.5862871562,-515.5230221505,189.06855398,-396.3430971795,-159.8304913831,427.7017918004,886.1569766326,344.4348667,-167.2661123543,514.6093537418,218.7442304912,71
-885.946813401,668.7437516865,870.1844835076,371.1025177156,724.7555184833,-1932.2638463805,-591.3485603405,-293.6792038685,614.9822195866,878.8133986766,673.5884505993,95.4357220453,-204.1611537313,329.8520962566,126.3924180597,321.9453726181,-548.4360675638,271.5146331256,171.6701073614,34.3484438363,-276.0739371417,131.4458428284,-63.1319561144,-40.7526050288,210.1163701683,321.4640327222,85.2535969729,33.7076461792,70.4902987374,-140.2320110208,389.0021362262,-153.507765216,66.3015108091,22.3071918423,211.8566317087,92
-610.8279262217,-594.5090577128,-1680.5707606091,-346.6320418963,-147.7175548077,687.2242506514,259.7377337482,345.79830259,259.926154845,398.1597411035,-42.9872693083,443.9132313884,-483.6814196551,435.6666036464,-127.8864458143,-353.4382227896,-87.1110556855,-241.3680980571,-168.0225341165,111.4557172416,-304.9194686535,97.5207298498,157.8715570663,-294.047263261,-237.5829754972,312.29402471,-249.6906736882,-311.8524415146,3.1219636651,84.1376872806,24.9935390325,263.8083445287,205.3350642789,-58.4531810428,-37.6442005002,27
2895.4505928319,-281.5459932253,-371.1136525708,-23.2571899581,36.4346673158,-399.8766574539,87.095267689,188.8679882764,-147.2155634956,-67.2108994211,-601.9673471227,-121.8604140414,227.2339410239,-92.5523013866,-184.6685940158,-584.6682839141,-539.201135879,496.902705461,145.8457595041,-127.9619677258,-13.0674584339,55.7795595322,-495.9945935392,136.2345664021,269.1305247446,91.0697933424,-373.2399930234,-598.657309549,859.3404026516,-170.7252691348,-945.2135216132,116.1016870186,406.7187016403,221.1355635424,-134.6696054947,78
386.0926316678,-2237.4508224424,-585.3756676603,1930.0656096524,1083.787380488,-546.4911525566,-879.9834187174,-166.3380338537,179.0633916851,191.8824371858,904.0102521557,-895.2657420447,-911.2438910356,-685.4701936715,6.0267728303,-316.1789070772,-62.2488641843,-465.6304820991,595.1644142423,-236.2175240475,310.3845442188,-323.972130597,-264.9573824893,547.3598176132,175.1196928402,429.4336014224,245.6576773039,-32.6378818052,-350.7895472851,-446.3660503178,-54.5323243701,-68.6640993072,-42.1660063034,229.9227823249,-228.651260253,15
-988.3277896491,-1395.3567759075,1174.2686052302,-430.9855865728,-97.6582325952,-604.87287785,102.1236938498,124.3561531752,-195.9458803622,-144.8312855476,133.8155115977,112.5196089952,461.9487487779,-184.9350100157,431.8141733828,203.1285635831,117.1247548748,18.3794884103,318.9004976806,52.4974500038,105.9623839332,-166.9022004146,-417.3854517434,-17.0642990286,97.7292137389,106.2303968187,-465.0958043798,93.5610851007,-141.0947742133,-68.8810985276,-12.2146240346,285.7374908079,-316.3202115561,189.1653708331,91.3670334194,19
-2220.8227561728,1287.0219322034,612.0133250576,18.0385233375,1285.9557585814,594.2248018993,294.439444413,-359.0430331769,1028.4941207302,-91.028397486,-713.2475818883,-485.5804780278,-170.9271366196,28.7721094144,386.8515028682,315.63277743,198.8300280937,-3.2943675597,-64.3754743918,121.4441726084,-42.2535043567,69.8785766214,-445.25683084,139.7284789621,285.6857317438,-25.500014958,-164.6681251167,5.0491239421,18.5644955937,0.5660885792,-96.7774504101,7.3110081569,-54.9788305887,-78.3874072738,-132.6225692532,60
-2303.1838557175,345.3461799321,1814.9498874787,83.9260443934,1699.4761540073,-147.7753019949,-530.8816782263,211.0406845748,-121.8190924784,594.9641192029,686.9784674016,498.132443805,-157.8303847476,539.527276599,-217.8432193704,-310.2474112778,-174.8634113235,-33.2320221867,335.830079002,43.2193941252,-311.5361160314,86.7844593843,300.7089818033,93.4938299218,-55.9058680618,417.1613632152,11.190440414,104.497267793,-151.6496408526,-597.6959685522,-65.34590148,465.1924370751,-206.5001513255,140.0724056615,145.2846298456,21
96.4922614256,2272.0909312162,-504.4015249029,520.5303580177,-330.452484662,-235.8714812401,225.008823799,-5.0326910283,-865.1210397617,-231.1115793892,-226.9696601435,306.0774464295,-197.995760668,-431.8247862204,-294.4372334627,176.4637336224,48.410932232,-104.4032181767,-229.1860217181,-17.7016062088,220.7778696181,-265.3378934865,187.5271941667,45.1672564006,-262.1391707247,-62.4726476364,-399.2432219167,-245.3891051076,-72.0550794899,-96.7137915876,-92.8474635986,-84.5183689678,-119.9745935574,21.3267431497,-33.7134510179,38
-925.8006499959,644.5125418084,1431.5493515882,-493.0971527715,16.5245823512,-125.1806336167,-1033.6726298293,837.8207503602,-363.9915175471,367.3365823571,-1050.0827188422,-129.815470709,-300.0624047982,-542.3154056105,131.5303263047,-189.5489382149,155.4533086167,756.3419868242,-651.0560177124,412.4888855528,287.2132953072,-678.216293724,-95.585714041,-426.7355141912,-82.2374631608,195.5791647311,-305.8919121789,190.3567647597,275.1354270728,146.8539151249,119.7382463715,-69.6718152724,-333.4648408464,-216.8311728652,41.1133611196,36
-1098.2578075712,-604.7903609167,-417.3598754072,514.0405775892,176.9173370568,-389.533743307,665.9698541092,-1445.1904086321,121.5436319173,71.452167399,-369.9828153359,-540.6748422634,318.3322728288,-46.0959013205,462.3644512371,424.2566207999,-43.2264118672,39.1884069532,-65.5094403516,73.3116720204,383.0168500239,-57.7128249045,5.05314285,360.5658003651,174.0114738974,63.7341059081,276.1222305409,297.9410577652,-3.9100846356,-295.514397362,-16.8375191208,77.8382270022,-38.770130831,-193.1199184564,6.5467322061,49
-901.5110035311,-710.6551474001,660.8231935678,-1144.6309963903,-538.6711045049,-326.1508147007,22.5783407813,405.6317411047,276.3530134511,146.1474446628,-251.8418421006,-426.5853204609,-33.3496131959,59.2944792241,307.9187916719,124.9532348534,292.6406237193,167.5601923521,-93.3577263781,219.8181763812,26.475176089,99.0948693432,-487.8807704535,262.6033251877,-340.198102016,-123.8966473812,-148.7509794831,37.0311596519,-79.6746698452,102.1014268762,-281.0159300033,47.0116713078,-157.0679046056,150.0844023276,31.7327018811,74
-1561.2493458586,90.6996278775,61.0645592084,716.4292642474,-446.9235791419,391.0892886154,502.7752061811,153.6874826888,21.9682613989,332.2022923603,-205.8423281862,-455.5788377318,765.7250239043,-291.2905611671,137.0627378485,203.1166385371,-147.6174218782,-140.1697509082,155.6500247927,-33.5223821759,-77.1086238306,-233.4601495063,110.9320684638,-292.8396966407,-43.7324318096,106.7354857397,-195.5580293179,184.0597856087,-194.9450949726,77.5047343363,68.1289882561,-87.9591983322,-133.4298722187,295.992290887,-18.0147644451,67
-893.4416049331,1512.3007647994,-725.4071365184,222.3304518004,-314.9850140928,1414.2147912541,365.0643955065,250.6607278074,253.8086187134,-465.4819177648,-565.7138519475,144.0315174305,756.3456341039,-301.4440643525,120.8639770513,87.6684275237,22.6994568041,-55.8120489466,490.8031732163,-503.7349280445,166.3471589463,-383.9721655765,-379.8938590194,153.3036763253,268.8036152845,54.2751120717,-85.2406389028,307.8176051151,-33.6662519319,-63.8893166668,-142.9241577757,-235.4619616275,-133.9700488204,-108.5709043509,-182.9089557979,95
-370.5747481989,-1350.5426910724,624.7301571468,-1640.625069597,-150.7551245468,-75.5081797699,398.9149903799,-135.789135524,240.5453068638,-495.4675832037,-763.5513546578,-68.8425183207,30.9862817142,-203.5228052701,444.4646181151,-34.4016673349,-84.3567787806,40.8808445123,30.3625986306,162.2454324758,-101.6994825371,7.5136589467,-88.605957355,184.8082602925,31.2286506027,-68.151783865,145.885850198,94.71842528,-124.1942386114,-169.1597925332,14.6753702522,152.917043348,-278.1974821214,339.165454642,28.2736548522,31
1959.6807368001,-535.1130108678,-1599.1996275181,61.9660458984,1397.0149726114,-12.5003233644,883.9797573269,965.4383740527,253.3027762476,-682.7091560299,148.4417457481,-59.2648284353,334.2478656094,-774.5388601115,-1063.301980337,471.9744480941,357.947169937,46.7204486894,485.8102372223,902.1771034945,151.6044377911,377.0764709319,-107.1053740355,-274.9326107045,-332.9274043587,656.5644543866,404.0315816156,83.1576572404,-413.8363514899,81.3412875195,169.8650421542,1016.7153394293,929.140952673,-24.9401029721,-523.6922515168,82
509.6711500342,-334.5505550572,-1026.4450894567,-547.6477087305,-681.704755371,-799.9167401439,147.757716585,-458.0052904915,328.9087373958,-136.8426159426,226.125180221,619.1093014976,332.9428873882,360.1776464439,304.4076107065,-94.1305493008,-146.0067241467,12.9903992983,132.1917445092,27.6321023683,200.0061218749,-67.6910896542,-143.3119799412,232.3757634054,-8.2279985142,-24.9010403243,-43.1427852745,-177.8492346415,-183.5172447855,32.6799029546,-26.1918445999,33.2193038223,204.9782069483,165.7811516603,-0.3329197283,45
-485.5938320576,-2613.7825149453,1182.064463239,-843.0604613319,881.5474215952,29.0774411548,-619.8252362791,231.7632009197,-433.7744698921,-822.1121310561,-654.1293945587,437.2028254952,-28.6498170926,178.7552231354,490.480722665,-13.29787221,-14.922204873,-392.5424169391,149.9170832397,365.1759938766,218.5908878007,-449.8020789237,211.2331026114,107.4344342281,-156.7360867914,-225.6767804481,8.4129255718,-446.1609070106,135.808136982,-41.3732016962,308.2924963273,160.3175976597,-23.608550412,228.0572973429,-3.6030123207,16
73.8438657985,-216.1191909907,-286.2262082961,-1367.928969224,-1167.0822986948,-142.4029350622,-199.2686971628,137.4812026854,488.4062500595,-80.326693032,-197.0894693864,-150.1061840746,242.0654851245,134.197951615,1.4857276543,-133.8195347392,-38.2239623371,-49.8718832744,381.2562407883,-142.1082021484,406.2704705036,-141.2283328033,-184.7739168094,39.7423375442,-68.7219734459,81.2370592794,88.2332131031,191.1584003252,-138.874899818,-92.1122492637,77.5773667282,161.2705153278,-165.5274243052,360.7294219013,-134.9425195577,83
1317.3593130746,1123.4745525624,1070.5284372961,-511.5144265305,1508.3331024555,31.5725832582,-1799.9778062234,-355.6338930851,-442.7813595225,580.0122495754,435.7878817942,-518.6377296005,380.6884476899,-367.2597235633,-401.8389665586,-1029.2745174172,937.7270931235,1519.3723331571,-412.6215037315,330.2055597836,258.6387426269,-953.5733331239,-179.7569177719,996.6820194493,470.6889987658,974.6328222071,344.7372894283,-269.843153272,333.9323956976,-543.0691770996,-255.1983642628,-243.5950235732,940.694189104,-230.1017930621,-441.7561748234,63
2406.2234410922,271.6272667243,-798.2779328772,-206.775815299,1084.3674082284,-826.6992308821,1221.5029282784,1611.5894688876,-88.1604213117,-733.1104367792,510.5990205285,-745.640835628,111.612947307,822.1282302953,981.1390319286,-117.3047020939,220.6880564834,-64.2473477413,-465.3666311908,-379.0895128396,370.7843407691,-84.6865303685,437.7987782905,-296.5036147949,145.272829774,239.1225124298,149.4758051565,316.7178545223,312.9527595367,329.9193876339,210.3357789451,546.6029993111,467.983136563,-275.0977112793,49.2207740883,80
1668.4043348751,-55.6680582861,-1437.9778741888,645.7378244509,-503.0583465664,773.6459299833,-976.2460600311,942.5403540349,-176.1071877799,-676.6850466183,174.1858880024,50.642183573,-1205.54064568,-71.3140427948,-159.1135628524,220.8307165527,833.1373532959,5.5641562612,15.3752269673,79.7018033205,191.9707998385,-225.9903203859,176.0551265696,374.0477478545,232.1222614471,390.7277275694,-609.9459651333,144.8849390708,-449.0459565075,215.7549290902,-319.8260738601,-128.5628901858,-72.1732146716,294.1636572817,196.6706853729,42
-228.0540486845,988.8795380397,-149.723447238,-325.1275517051,-1293.1348889041,-109.2162779792,3.1546644484,472.4392554565,-268.4145014836,175.9431786413,33.5595406715,120.9563823198,-362.5870573599,-104.397003798,-232.955867386,65.4634907315,-111.8543580462,-34.9015068246,353.4747208574,-46.0354648443,416.7217265707,-310.2993839953,-74.6444394645,12.9426416194,205.2421171812,-288.8719107787,111.7186669978,-1.8686532642,79.6651855718,-197.1551491162,-165.6836160951,-85.5289636251,-312.6934400647,-162.3006056311,299.7659420536,22
-1025.8215566439,-1562.5621020763,1232.9671851311,-790.3908406466,-42.9763497411,-378.9289402075,-61.3145693195,237.968966485,-380.4467873715,-332.8875533627,-162.9332293371,-120.0224785479,384.9602128577,-173.7681055836,214.44675588,-69.7280905899,-166.9440724356,271.600287062,427.0739254044,84.6549331042,163.8909204028,114.6792345539,-362.6023755498,211.466570596,-437.7546742586,-28.6347110413,-287.4283686079,144.0093204521,-220.4136608322,152.7235416973,143.5125901326,194.8591196576,-83.3986305131,249.2595686558,191.3833667962,74
601.6034697184,1228.8302947553,244.7434289709,289.9336160726,-931.2415620812,-1089.3978040346,-295.4111983923,-110.2950289932,-427.3225234949,51.6151215987,-328.8631580201,-96.5553378139,-811.2954993664,105.9856507951,-323.8711746637,41.0996025253,-125.1101597199,274.541055859,31.9777722892,119.4001420167,171.5337610143,46.0739269767,-52.5547328019,-19.8500524766,-178.3785598834,-221.1374275304,1.9791495738,115.5319623507,47.3049456472,-138.5158015683,3.1273011475,155.041688626,-7.1069717943,9.8315973422,-23.9590343765,53
-148.7950938724,-2374.3948060628,-448.801819146,1433.713609112,772.2705046311,-673.9479777085,-611.5576344179,-450.2793147008,64.2210229951,18.3495409974,682.2899501213,-197.6138725784,-805.2706756823,-285.1892959956,-40.5715588458,128.9875824921,-31.6083198229,-172.3076657113,19.0868300918,-413.4406890184,330.7910349979,-172.6661990755,-130.09456167,19.9718973031,505.6714613246,293.5916284819,-192.962990379,13.0752712846,-156.0785405069,-93.433868917,-150.9238411557,-173.8985451061,-9.1453555825,-154.0298178718,-71.7728443184,15
774.743476954,2234.5350031393,-841.964240901,174.244649274,-233.9999953511,-188.0257580624,-318.767487812,171.7301866825,-1296.3976068035,-263.5168828039,216.0992309631,142.4887598658,-336.5436137352,-381.5765978614,-69.855457371,-89.2696735537,-229.0548866027,102.5390619506,-446.0295657523,346.9868958441,-135.1085588548,513.3631567945,-188.7865007694,36.5016806477,6.4555909284,-152.1257326417,-160.8930420262,-157.7853515412,-55.8154460638,-223.0740675038,-7.2515241857,53.4647048081,-220.7041199493,-246.2461798899,-137.2452052185,44
-721.914904278,944.7040452514,-676.0679946521,384.1030327279,-549.6979706027,-18.6476645168,769.2545225995,-475.1333075371,18.6578806308,-85.9354012274,261.831764405,152.0228237696,3.4193626855,-446.1173428714,310.9370369064,-216.5883873681,-127.1153341918,-232.9563928932,113.6938123439,24.9023293346,54.8363775088,-465.5756468786,242.2548083837,146.4935161481,200.8036438581,58.1106754639,185.9756973737,132.0536152446,-189.4325811693,104.312865648,35.0363162297,167.6371597194,101.3790257622,129.3570145502,6.5144878982,47
-1190.4022683852,-282.4510761165,-343.6605049966,561.6829307517,-463.3394691742,-85.5732593524,661.5153876313,-556.0169599204,-4.8716461611,351.7614174883,67.2607866973,-402.9364286005,195.2620344778,-149.1065239274,488.3664913505,66.0379746469,-83.28899738,-28.0819665449,-338.4620516518,412.6548511897,55.1275447388,-93.7289906199,229.3385435201,58.9093046766,128.8090725372,218.894542237,145.8895103101,41.5374858069,-128.7713679681,-92.5505010501,-113.7431007137,170.1415001598,-173.2479306218,25.4175695224,26.9046606826,57
